id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m,predicted_bin_density,priority_score,residual,abs_error,suspected_false_zero,is_special_iris,coverage_zero_type,predicted_bin_density_fullfit,priority_score_fullfit,predicted_bin_density_robust,priority_score_robust
iris_ge.786,IRIS____0000000751103711,75110,Paris 10e Arrondissement,3711,751103711,Saint-Vincent de Paul 11,A,0.0640732799720181,0,0,0.0,751103711,75110,0.0,0.0,0.0,0.0,0.0,0.0,10,3031.4692492341856,163.3558034895479,163.3558034895479,163.3558034895479,163.3558034895479,False,True,potential_true_zero,60.32858801743532,60.32858801743532,76.08581513842502,76.08581513842502
iris_ge.787,IRIS____0000000751103712,75110,Paris 10e Arrondissement,3712,751103712,Saint-Vincent de Paul 12,A,0.143515469435401,154,0,30.090463713210973,751103712,75110,687.386716889291,687.386716889291,1073.0550553598564,4789.635010034209,0.0,0.0002096670402959,10,3003.045680734868,177.04383298181634,-896.0112223780401,-896.0112223780401,896.0112223780401,False,False,observed_non_zero,646.1523542636027,-426.90270109625374,610.1443123893606,-462.9107429704958
iris_ge.789,IRIS____0000000751104012,75110,Paris 10e Arrondissement,4012,751104012,Hôpital Saint-Louis 12,A,0.1060280726579642,1,2,9260.23492192554,751104012,75110,172.218787493683,172.218787493683,9.43146446909299,1624.2753751569476,18.86292893818598,0.0873375766415948,10,2648.5353422362887,97.39902196674318,87.96755749765019,87.96755749765019,87.96755749765019,False,False,observed_non_zero,67.85179499125258,58.42033052215959,58.18603121804586,48.75456674895287
iris_ge.793,IRIS____0000000751135032,75113,Paris 13e Arrondissement,5032,751135032,Gare 32,A,0.2594138192266648,8,0,8070.058634011983,751135032,75113,439.03105339581,439.03105339581,30.838758027034554,1692.396552753434,0.0,0.0311088231847845,13,4618.18401998072,51.53095538097761,20.692197353943055,20.692197353943055,20.692197353943055,False,False,observed_non_zero,38.4133869713309,7.574628944296347,38.58832046267516,7.749562435640609
iris_ge.795,IRIS____0000000751124706,75112,Paris 12e Arrondissement,4706,751124706,Bercy 6,A,0.0900332793441194,2,0,3825.0373993473136,751124706,75112,0.0,0.0,22.21400813754355,0.0,0.0,0.0424847059577548,12,4214.694489047757,95.3726536979514,73.15864556040785,73.15864556040785,73.15864556040785,False,True,observed_non_zero,55.525636934419296,33.311628796875745,64.71101571270191,42.49700757515836
iris_ge.796,IRIS____0000000751124707,75112,Paris 12e Arrondissement,4707,751124707,Bercy 7,A,0.0739662318945969,0,0,0.0,751124707,75112,377.095007924733,377.095007924733,0.0,5098.204927649949,0.0,0.0,12,3036.2160144965687,34.29531016401876,34.29531016401876,34.29531016401876,34.29531016401876,False,False,potential_true_zero,19.003408263964058,19.003408263964058,24.73485957787853,24.73485957787853
iris_ge.797,IRIS____0000000751124811,75112,Paris 12e Arrondissement,4811,751124811,Quinze-Vingts 11,A,0.1159148662994143,109,0,0.0,751124811,75112,0.0,0.0,940.345302374306,0.0,0.0,0.0,12,2754.5098822762825,52.846226886126885,-887.4990754881792,-887.4990754881792,887.4990754881792,False,True,observed_non_zero,457.2503526457697,-483.09494972853633,493.6524334051716,-446.6928689691344
iris_ge.798,IRIS____0000000751124812,75112,Paris 12e Arrondissement,4812,751124812,Quinze-Vingts 12,A,0.1106654838218887,8,0,0.0,751124812,75112,1009.10466139524,1009.10466139524,72.2899292870363,9118.513076935076,0.0,0.0,12,2631.349199414922,27.233868054439174,-45.05606123259713,-45.05606123259713,45.05606123259713,False,False,observed_non_zero,77.08541621425216,4.795486927215862,71.28176426026192,-1.0081650267743782
iris_ge.799,IRIS____0000000751124813,75112,Paris 12e Arrondissement,4813,751124813,Quinze-Vingts 13,A,0.0825418760299049,3,0,0.0,751124813,75112,421.361599795828,409.694911905843,36.34518797359416,5104.822183144574,0.0,0.0,12,3039.543126457664,27.30518079998264,-9.040007173611517,-9.040007173611517,9.040007173611517,False,False,observed_non_zero,33.338826818915656,-3.006361154678501,36.05244773577258,-0.292740237821576
iris_ge.801,IRIS____0000000751134908,75113,Paris 13e Arrondissement,4908,751134908,Salpêtrière 8,A,0.571405959884941,118,0,5568.088703628815,751134908,75113,929.346914571898,868.347015786664,206.5081715699301,1626.4214583254125,0.0,0.0097445408247929,13,2623.486330184096,333.2872488257156,126.7790772557855,126.7790772557855,126.7790772557855,False,False,observed_non_zero,279.24591531139487,72.73774374146475,280.3146560895461,73.80648451961596
iris_ge.804,IRIS____0000000751155818,75115,Paris 15e Arrondissement,5818,751155818,Necker 18,A,0.0928536514319967,80,0,14617.674950430246,751155818,75115,1213.0493216903,1121.04939684019,861.5708565708871,13064.099289393069,0.0,0.1574270341014623,15,2536.590025193242,65.06385214165063,-796.5070044292365,-796.5070044292365,796.5070044292365,False,False,observed_non_zero,387.79303407280463,-473.7778224980825,378.00007094671764,-483.5707856241695
iris_ge.805,IRIS____0000000751155819,75115,Paris 15e Arrondissement,5819,751155819,Necker 19,A,0.0348865733745563,10,0,0.0,751155819,75115,0.0,0.0,286.64322782968554,0.0,0.0,0.0,15,2142.354389816237,30.09267702935275,-256.5505508003328,-256.5505508003328,256.5505508003328,False,True,observed_non_zero,159.22770706519515,-127.4155207644904,164.65581614347434,-121.9874116862112
iris_ge.807,IRIS____0000000751155920,75115,Paris 15e Arrondissement,5920,751155920,Grenelle 20,A,0.0241186535083639,0,0,0.0,751155920,75115,436.435784962847,436.435784962847,0.0,18095.362778502484,0.0,0.0,15,3916.86641567412,128.92228482958984,128.92228482958984,128.92228482958984,128.92228482958984,False,False,potential_true_zero,62.94975998595314,62.94975998595314,88.24052530923663,88.24052530923663
iris_ge.808,IRIS____0000000751156021,75115,Paris 15e Arrondissement,6021,751156021,Javel 21,A,0.1251154248003967,4,0,1422.7568787677176,751156021,75115,131.895676795652,131.895676795652,31.97047851119407,1054.1919751786977,0.0,0.0113715545548242,15,5468.031824883332,54.76249979305416,22.79202128186009,22.79202128186009,22.79202128186009,False,False,observed_non_zero,27.962984922760523,-4.007493588433547,24.942126609797665,-7.028351901396405
iris_ge.809,IRIS____0000000751156022,75115,Paris 15e Arrondissement,6022,751156022,Javel 22,A,0.0345013592870632,1,0,3440.633770346153,751156022,75115,974.825616807277,940.825644580065,28.984365273253523,28254.701755266786,0.0,0.0997245859712043,15,4632.610754739279,102.33377401877496,73.34940874552143,73.34940874552143,73.34940874552143,False,False,observed_non_zero,96.83300339966257,67.84863812640904,84.8345630775122,55.85019780425868
iris_ge.810,IRIS____0000000751166131,75116,Paris 16e Arrondissement,6131,751166131,Auteuil 31,A,0.3686208024946499,4,0,38605.0219044132,751166131,75116,41.0359694622198,12.0358997096801,10.851259540779864,111.32298878551596,0.0,0.1047282780655698,16,6719.127719867565,15.329168790971238,4.477909250191374,4.477909250191374,4.477909250191374,False,False,observed_non_zero,14.7450341332542,3.893774592474335,13.933119924715486,3.081860383935622
iris_ge.811,IRIS____0000000751166222,75116,Paris 16e Arrondissement,6222,751166222,Muette 22,A,0.0481553748925066,1,0,0.0,751166222,75116,0.0,0.0,20.76611390176527,0.0,0.0,0.0,16,4765.860595375473,52.96816228923565,32.202048387470384,32.202048387470384,32.202048387470384,False,True,observed_non_zero,30.218967570518696,9.452853668753427,33.21819948537568,12.452085583610408
iris_ge.812,IRIS____0000000751166223,75116,Paris 16e Arrondissement,6223,751166223,Muette 23,A,0.0987070780702083,0,0,27995.47894154008,751166223,75116,102.630542456055,102.630542456055,0.0,1039.748561729848,0.0,0.2836217978373085,16,5386.462906095209,16.799951847468005,16.799951847468005,16.799951847468005,16.799951847468005,False,False,potential_true_zero,7.4236806001449365,7.4236806001449365,7.415200714593024,7.415200714593024
iris_ge.813,IRIS____0000000751166410,75116,Paris 16e Arrondissement,6410,751166410,Chaillot 10,A,0.1445575255884462,2,0,45675.45984207625,751166410,75116,90.2067912849837,84.2067768534237,13.835322594646358,624.0200288278415,0.0,0.3159673607869699,16,3829.091359710219,63.56991566939811,49.73459307475175,49.73459307475175,49.73459307475175,False,False,observed_non_zero,33.660150563544484,19.824827968898127,29.651040741765343,15.815718147118984
iris_ge.814,IRIS____0000000751166411,75116,Paris 16e Arrondissement,6411,751166411,Chaillot 11,A,0.0350054304462034,1,0,0.0,751166411,75116,348.259893143442,348.259893143442,28.56699624182045,9948.7390586055,0.0,0.0,16,3805.596292519224,56.71488156511904,28.147885323298592,28.147885323298592,28.147885323298592,False,False,observed_non_zero,40.82938786940093,12.262391627580481,39.68307939251644,11.116083150695989
iris_ge.815,IRIS____0000000751166412,75116,Paris 16e Arrondissement,6412,751166412,Chaillot 12,A,0.102273373171963,4,0,0.0,751166412,75116,727.586745645544,725.586740835024,39.11086410804477,7114.136583939352,0.0,0.0,16,3880.943078511851,236.50070140051616,197.38983729247138,197.38983729247138,197.38983729247138,False,False,observed_non_zero,168.07370263060636,128.96283852256158,160.248524628558,121.13766052051321
iris_ge.816,IRIS____0000000751166413,75116,Paris 16e Arrondissement,6413,751166413,Chaillot 13,A,0.037767954720474,0,0,0.0,751166413,75116,178.89351735465,178.89351735465,0.0,4736.6482691124265,0.0,0.0,16,4782.103268508446,49.97583430925275,49.97583430925275,49.97583430925275,49.97583430925275,False,False,potential_true_zero,14.74236453762372,14.74236453762372,17.6981509156721,17.6981509156721
iris_ge.817,IRIS____0000000751176516,75117,Paris 17e Arrondissement,6516,751176516,Ternes 16,A,0.0551345436000616,0,0,0.0,751176516,75117,4.00000131065016,0.0,0.0,72.54982175359271,0.0,0.0,17,5033.598492846295,33.25143009750824,33.25143009750824,33.25143009750824,33.25143009750824,False,True,potential_true_zero,16.94075443393958,16.94075443393958,15.94768491812359,15.94768491812359
iris_ge.818,IRIS____0000000751186929,75118,Paris 18e Arrondissement,6929,751186929,Grandes Carrières 29,A,0.134333002153158,0,0,9808.680154574122,751186929,75118,382.217651433938,382.217651433938,0.0,2845.2997052664505,0.0,0.0730176501481808,18,4829.658674353922,24.983689883383807,24.983689883383807,24.983689883383807,24.983689883383807,False,False,potential_true_zero,11.047499332404378,11.047499332404378,7.96957689309744,7.96957689309744
iris_ge.819,IRIS____0000000751197318,75119,Paris 19e Arrondissement,7318,751197318,Villette 18,A,0.0279850517234197,5,0,0.0,751197318,75119,638.864237657962,638.864237657962,178.66681289052875,22828.767442417084,0.0,0.0,19,3739.347247413472,166.50056277959368,-12.166250110935067,-12.166250110935067,12.166250110935067,False,False,observed_non_zero,176.3979564417076,-2.26885644882114,182.8966245548444,4.229811664315662
iris_ge.820,IRIS____0000000751197412,75119,Paris 19e Arrondissement,7412,751197412,Pont de Flandre 12,A,0.4833925499406894,15,0,0.0,751197412,75119,339.758147431895,339.758147431895,31.03068096899807,702.861778638463,0.0,0.0,19,5413.296325983336,22.744217271962324,-8.286463697035746,-8.286463697035746,8.286463697035746,False,False,observed_non_zero,28.159571615295487,-2.8711093537025825,22.915445016408928,-8.115235952589142
iris_ge.821,IRIS____0000000751197413,75119,Paris 19e Arrondissement,7413,751197413,Pont de Flandre 13,A,0.2846373857742892,30,2,23532.30728580945,751197413,75119,2279.35195396983,2279.35195396983,105.39725805305594,8007.914869543182,7.026483870203729,0.0826746887862089,19,5163.566560115854,33.46091481926798,-71.93634323378797,-71.93634323378797,71.93634323378797,False,False,observed_non_zero,70.20348151856084,-35.1937765344951,74.86913031239209,-30.528127740663848
iris_ge.822,IRIS____0000000751197525,75119,Paris 19e Arrondissement,7525,751197525,Amérique 25,A,0.1410360912579709,2,0,18578.66642521735,751197525,75119,472.639609002124,414.639744432691,14.18076736359471,3351.1961710397422,0.0,0.1317298732509175,19,5180.972584973161,31.194209461582982,17.013442097988275,17.013442097988275,17.013442097988275,False,False,observed_non_zero,13.101250247684673,-1.0795171159100363,11.63594908167037,-2.5448182819243392
iris_ge.823,IRIS____0000000751207917,75120,Paris 20e Arrondissement,7917,751207917,Père Lachaise 17,A,0.0828351139223347,2,0,8133.176785580564,751207917,75120,4.99999776767901,4.99999776767901,24.14435020727053,60.36084856920644,0.0,0.0981851343043499,20,4408.868860124537,33.506973580831435,9.362623373560904,9.362623373560904,9.362623373560904,False,True,observed_non_zero,31.616278952670353,7.471928745399822,32.95687985047833,8.8125296432078
iris_ge.849,IRIS____0000000751051809,75105,Paris 5e Arrondissement,1809,751051809,Jardin des Plantes,D,0.2451405406723031,32,0,0.0,751051809,75105,4.00003171919644,0.0,130.53736404529138,16.317299897545578,0.0,0.0,05,1872.9473194925688,71.13618318453196,-59.401180860759425,-59.401180860759425,59.401180860759425,False,True,observed_non_zero,114.4497950659798,-16.087568979311584,114.85133126906582,-15.68603277622556
iris_ge.853,IRIS____0000000751051899,75105,Paris 5e Arrondissement,1899,751051899,Seine et Berges 2,D,0.0537092674932375,0,0,13261.764514653576,751051899,75105,70.3338910625371,0.0,0.0,1309.5298883268665,0.0,0.2469176202472572,05,1923.7227495631207,37.977858457779,37.977858457779,37.977858457779,37.977858457779,False,True,potential_true_zero,33.894411328296485,33.894411328296485,35.67807266729367,35.67807266729367
iris_ge.868,IRIS____0000000751072606,75107,Paris 7e Arrondissement,2606,751072606,Invalides 6,D,0.3119797697040962,13,0,107055.82593922025,751072606,75107,236.973123722842,109.639244608751,41.6693685373578,759.5784942966145,0.0,0.3431498973178921,07,2217.9243866849006,82.28469665993113,40.61532812257333,40.61532812257333,40.61532812257333,False,False,observed_non_zero,51.88109459524878,10.211726057890985,49.364891146518154,7.695522609160356
iris_ge.878,IRIS____0000000751072699,75107,Paris 7e Arrondissement,2699,751072699,Seine et Berges 2,D,0.1065500080649129,2,0,0.0,751072699,75107,0.0,0.0,18.770528846713457,0.0,0.0,0.0,07,1931.232508189764,32.84507848225496,14.074549635541505,14.074549635541505,14.074549635541505,False,True,observed_non_zero,35.948475306060836,17.17794645934738,36.136610172675866,17.36608132596241
iris_ge.892,IRIS____0000000751176707,75117,Paris 17e Arrondissement,6707,751176707,Batignolles 7,H,0.0411811707615763,6,0,0.0,751176707,75117,1896.37954310393,1896.37954310393,145.69765475434815,46049.67532572748,0.0,0.0,17,3385.460321616623,24.94492776574567,-120.75272698860248,-120.75272698860248,120.75272698860248,False,False,observed_non_zero,82.69752860346672,-63.00012615088143,93.95806909950136,-51.73958565484679
iris_ge.900,IRIS____0000000751176708,75117,Paris 17e Arrondissement,6708,751176708,Batignolles 8,H,0.0382081256107368,1,0,0.0,751176708,75117,2332.12303151885,2331.12303119118,26.172443269998865,61037.35774108488,0.0,0.0,17,3596.248525012546,19.609888771659552,-6.562554498339313,-6.562554498339313,6.562554498339313,False,False,observed_non_zero,19.914360364659853,-6.258082905339013,53.6051952094351,27.432751939436237
iris_ge.908,IRIS____0000000751176709,75117,Paris 17e Arrondissement,6709,751176709,Batignolles 9,H,0.043784606155751,0,0,0.0,751176709,75117,2026.27832883877,2025.27832851111,0.0,46278.32717350184,0.0,0.0,17,3594.173734695757,41.027256492346915,41.027256492346915,41.027256492346915,41.027256492346915,True,False,suspected_false_zero,15.389165534586601,15.389165534586601,64.57932584109085,64.57932584109085
iris_ge.939,IRIS____0000000751072812,75107,Paris 7e Arrondissement,2812,751072812,Champ de Mars,D,0.2677334201800374,29,0,165122.4831756535,751072812,75107,0.0,0.0,108.31669793221532,0.0,0.0,0.616742142481192,07,3303.5824028609272,44.99894500170342,-63.3177529305119,-63.3177529305119,63.3177529305119,False,True,observed_non_zero,81.96116186318798,-26.355536069027337,82.5568716936208,-25.759826238594513
iris_ge.951,IRIS____0000000751072899,75107,Paris 7e Arrondissement,2899,751072899,Seine et Berges 3,D,0.2108779109256119,6,0,22251.558750857188,751072899,75107,0.0,0.0,28.452482166880557,0.0,0.0,0.1055186797573431,07,3259.154813472884,90.81143768510096,62.3589555182204,62.3589555182204,62.3589555182204,False,True,observed_non_zero,49.46475768604061,21.012275519160056,52.60283360018054,24.15035143329998
iris_ge.952,IRIS____0000000751176710,75117,Paris 17e Arrondissement,6710,751176710,Batignolles 10,H,0.0772190137231572,3,1,0.0,751176710,75117,3764.33118966689,3614.66447396006,38.85053506064567,48748.76028801184,12.950178353548557,0.0,17,3895.451049541193,36.44612352670892,-2.404411533936752,-2.404411533936752,2.404411533936752,False,False,observed_non_zero,41.26105286612633,2.4105178054806586,47.921753668375494,9.071218607729826
iris_ge.956,IRIS____0000000751082907,75108,Paris 8e Arrondissement,2907,751082907,Concorde Jardin Champs Élysées,D,0.4080767439370716,8,0,116997.3203463778,751082907,75108,0.0,0.0,19.60415563704277,0.0,0.0,0.2867042096484176,08,2289.965222784197,131.16940552335242,111.56524988630966,111.56524988630966,111.56524988630966,False,True,observed_non_zero,72.03672032687614,52.43256468983337,71.1964677818981,51.59231214485533
iris_ge.958,IRIS____0000000751010105,75101,Paris 1er Arrondissement,0105,751010105,Tuileries,D,0.2442641656376045,50,0,0.0,751010105,75101,0.0,0.0,204.69641901620983,0.0,0.0,0.0,01,1421.1699644165967,82.7358280533932,-121.96059096281662,-121.96059096281662,121.96059096281662,False,True,observed_non_zero,132.4644511859729,-72.23196783023693,140.7386650176739,-63.957753998535935
iris_ge.962,IRIS____0000000751082999,75108,Paris 8e Arrondissement,2999,751082999,Seine et Berges,D,0.114809955027257,0,0,0.0,751082999,75108,0.0,0.0,0.0,0.0,0.0,0.0,08,2427.1140941624462,299.23918910295,299.23918910295,299.23918910295,299.23918910295,False,True,potential_true_zero,101.19471747366921,101.19471747366921,108.09327063956954,108.09327063956954
