id,cleabs,code_insee,nom_commune,iris,code_iris,nom_iris,type_iris,area_km2,bin_count,trilib_count,green_area_m2,CODE_IRIS,COM,P22_POP,P22_PMEN,bin_density,population_density,trilib_density,green_ratio,arrondissement_code,distance_to_paris_centroid_m
iris_ge.868,IRIS____0000000751072606,75107,Paris 7e Arrondissement,2606,751072606,Invalides 6,D,0.31197976970409624,13,0,107055.82593922025,751072606,75107,236.973123722842,109.639244608751,41.6693685373578,759.5784942966145,0.0,0.3431498973178921,07,2217.9243866849006
iris_ge.878,IRIS____0000000751072699,75107,Paris 7e Arrondissement,2699,751072699,Seine et Berges 2,D,0.10655000806491294,2,0,0.0,751072699,75107,0.0,0.0,18.770528846713457,0.0,0.0,0.0,07,1931.2325081897638
iris_ge.892,IRIS____0000000751176707,75117,Paris 17e Arrondissement,6707,751176707,Batignolles 7,H,0.0411811707615763,6,0,0.0,751176707,75117,1896.37954310393,1896.37954310393,145.69765475434815,46049.67532572748,0.0,0.0,17,3385.460321616623
iris_ge.900,IRIS____0000000751176708,75117,Paris 17e Arrondissement,6708,751176708,Batignolles 8,H,0.03820812561073681,1,0,0.0,751176708,75117,2332.12303151885,2331.12303119118,26.172443269998865,61037.35774108488,0.0,0.0,17,3596.248525012546
iris_ge.908,IRIS____0000000751176709,75117,Paris 17e Arrondissement,6709,751176709,Batignolles 9,H,0.04378460615575106,0,0,0.0,751176709,75117,2026.27832883877,2025.27832851111,0.0,46278.327173501835,0.0,0.0,17,3594.173734695757
iris_ge.939,IRIS____0000000751072812,75107,Paris 7e Arrondissement,2812,751072812,Champ de Mars,D,0.26773342018003743,29,0,165122.4831756535,751072812,75107,0.0,0.0,108.31669793221533,0.0,0.0,0.616742142481192,07,3303.5824028609272
iris_ge.951,IRIS____0000000751072899,75107,Paris 7e Arrondissement,2899,751072899,Seine et Berges 3,D,0.21087791092561195,6,0,22251.558750857188,751072899,75107,0.0,0.0,28.452482166880554,0.0,0.0,0.10551867975734318,07,3259.1548134728837
iris_ge.952,IRIS____0000000751176710,75117,Paris 17e Arrondissement,6710,751176710,Batignolles 10,H,0.07721901372315726,3,1,0.0,751176710,75117,3764.33118966689,3614.66447396006,38.85053506064567,48748.76028801184,12.950178353548555,0.0,17,3895.4510495411932
iris_ge.956,IRIS____0000000751082907,75108,Paris 8e Arrondissement,2907,751082907,Concorde Jardin Champs Élysées,D,0.4080767439370716,8,0,116997.32034637779,751082907,75108,0.0,0.0,19.604155637042766,0.0,0.0,0.2867042096484176,08,2289.965222784197
iris_ge.958,IRIS____0000000751010105,75101,Paris 1er Arrondissement,0105,751010105,Tuileries,D,0.24426416563760459,50,0,0.0,751010105,75101,0.0,0.0,204.69641901620986,0.0,0.0,0.0,01,1421.1699644165967
iris_ge.962,IRIS____0000000751082999,75108,Paris 8e Arrondissement,2999,751082999,Seine et Berges,D,0.114809955027257,0,0,0.0,751082999,75108,0.0,0.0,0.0,0.0,0.0,0.0,08,2427.1140941624462
iris_ge.973,IRIS____0000000751104088,75110,Paris 10e Arrondissement,4088,751104088,Canal Saint-Martin 2,D,0.06583664808442094,5,0,1843.9866178566285,751104088,75110,0.0,0.0,75.94554318118696,0.0,0.0,0.02800851306239229,10,3060.565999199172
iris_ge.996,IRIS____0000000751176711,75117,Paris 17e Arrondissement,6711,751176711,Batignolles 11,H,0.03589257275014639,6,0,0.0,751176711,75117,2075.38503072018,2075.38503072018,167.16550362011955,57822.1306443327,0.0,0.0,17,3883.8632114852553
iris_ge.1000,IRIS____0000000751134999,75113,Paris 13e Arrondissement,4999,751134999,Seine et Berges 1,D,0.12104801938942124,12,0,0.0,751134999,75113,0.0,0.0,99.13421186508664,0.0,0.0,0.0,13,2604.609480342146
iris_ge.1005,IRIS____0000000751166499,75116,Paris 16e Arrondissement,6499,751166499,Seine et Berges 3,D,0.06996701958542596,4,0,0.0,751166499,75116,0.0,0.0,57.16979262088212,0.0,0.0,0.0,16,3493.6455100013077
iris_ge.1006,IRIS____0000000751176808,75117,Paris 17e Arrondissement,6808,751176808,Épinettes 8,H,0.04511660496684722,3,0,0.0,751176808,75117,2598.0070637313,2502.0070322757,66.49436503931254,57584.27669015386,0.0,0.0,17,4259.6877602662225
iris_ge.1024,IRIS____0000000751197388,75119,Paris 19e Arrondissement,7388,751197388,Bassin de la Villette,D,0.14030875557477843,41,1,2890.5970785992795,751197388,75119,0.0,0.0,292.21269786081734,0.0,7.127138972215057,0.020601687091855916,19,4045.9002053351946
iris_ge.1043,IRIS____0000000751197488,75119,Paris 19e Arrondissement,7488,751197488,Canal Saint-Denis,D,0.10483247543369278,8,0,0.0,751197488,75119,0.0,0.0,76.31223022163634,0.0,0.0,0.0,19,5223.39778476096
iris_ge.1070,IRIS____0000000751010199,75101,Paris 1er Arrondissement,0199,751010199,Seine et Berges,D,0.23337133886205202,32,0,2912.4434583207885,751010199,75101,0.0,0.0,137.12052283727738,0.0,0.0,0.012479867804342336,01,563.3905493882406
iris_ge.1073,IRIS____0000000751197617,75119,Paris 19e Arrondissement,7617,751197617,Buttes Chaumont,D,0.2803617947649309,23,0,252455.94515885986,751197617,75119,0.0,0.0,82.03685534002352,0.0,0.0,0.9004648631620129,19,3921.826258850239
iris_ge.1082,IRIS____0000000751197509,75119,Paris 19e Arrondissement,7509,751197509,Amérique 9,H,0.029836328436737572,0,0,2389.4771785337293,751197509,75119,2062.37573371635,2062.37573371635,0.0,69122.97329375621,0.0,0.08008616688880385,19,4339.307653496458
iris_ge.1121,IRIS____0000000751041399,75104,Paris 4e Arrondissement,1399,751041399,Seine et Berges 1,D,0.029915610656090882,18,0,1109.1782881066695,751041399,75104,0.0,0.0,601.6925479786307,0.0,0.0,0.037076906129637655,04,511.1722848371452
iris_ge.1143,IRIS____0000000751041499,75104,Paris 4e Arrondissement,1499,751041499,Seine et Berges 2,D,0.044691753656750204,5,0,2627.166625500653,751041499,75104,0.0,0.0,111.87746263890016,0.0,0.0,0.05878414719812294,04,1038.5965359496995
iris_ge.1145,IRIS____0000000751041588,75104,Paris 4e Arrondissement,1588,751041588,Bassin de l'Arsenal,D,0.03494892501914645,0,0,0.0,751041588,75104,0.0,0.0,0.0,0.0,0.0,0.0,04,1931.8612443691218
iris_ge.1146,IRIS____0000000751041599,75104,Paris 4e Arrondissement,1599,751041599,Seine et Berges 3,D,0.062169454261672245,1,0,1398.4314382431041,751041599,75104,0.0,0.0,16.085069619414444,0.0,0.0,0.0224938670421182,04,1668.349010249884
iris_ge.1148,IRIS____0000000751041699,75104,Paris 4e Arrondissement,1699,751041699,Seine et Berges 4,D,0.13720192836397158,14,0,5260.541371968415,751041699,75104,0.0,0.0,102.03938214964855,0.0,0.0,0.03834159938345154,04,974.7590115593304
iris_ge.1149,IRIS____0000000751051799,75105,Paris 5e Arrondissement,1799,751051799,Seine et Berges 1,D,0.09673678888081956,1,0,17608.78090661031,751051799,75105,0.0,0.0,10.337328864947207,0.0,0.0,0.18202775914243402,05,1303.4360882758706
iris_ge.1151,IRIS____0000000751052099,75105,Paris 5e Arrondissement,2099,751052099,Seine et Berges 3,D,0.014726254913926682,1,0,0.0,751052099,75105,0.0,0.0,67.90592759971143,0.0,0.0,0.0,05,507.2514923134514
iris_ge.1155,IRIS____0000000751062199,75106,Paris 6e Arrondissement,2199,751062199,Seine et Berges 1,D,0.039505342621612885,2,0,0.0,751062199,75106,0.0,0.0,50.626063901185475,0.0,0.0,0.0,06,207.41251002616508
iris_ge.1156,IRIS____0000000751062205,75106,Paris 6e Arrondissement,2205,751062205,Jardin du Luxembourg,D,0.2872852201961378,20,0,0.0,751062205,75106,0.0,0.0,69.61722564894022,0.0,0.0,0.0,06,1207.1045936814091
iris_ge.1157,IRIS____0000000751062499,75106,Paris 6e Arrondissement,2499,751062499,Seine et Berges 2,D,0.02972385361137706,0,0,0.0,751062499,75106,0.0,0.0,0.0,0.0,0.0,0.0,06,651.6423311179768
iris_ge.1158,IRIS____0000000751072599,75107,Paris 7e Arrondissement,2599,751072599,Seine et Berges 1,D,0.047322993885926215,2,0,0.0,751072599,75107,0.0,0.0,42.262752961511104,0.0,0.0,0.0,07,1080.85912405668
iris_ge.1161,IRIS____0000000751103988,75110,Paris 10e Arrondissement,3988,751103988,Canal Saint-Martin 1,D,0.03138348033837272,13,0,3932.0773249014164,751103988,75110,0.0,0.0,414.2306672120378,0.0,0.0,0.12529130875563374,10,2322.9801330965665
iris_ge.1162,IRIS____0000000751124577,75112,Paris 12e Arrondissement,4577,751124577,Bois de Vincennes 1,D,4.648118157767194,3,0,4615843.671544632,751124577,75112,347.423104070221,228.422887592379,0.6454224910326082,74.74489509042769,0.0,0.9930564402351454,12,7517.079827279591
iris_ge.1163,IRIS____0000000751124888,75112,Paris 12e Arrondissement,4888,751124888,Bassin de l'Arsenal,D,0.04276322096394153,1,0,9034.8768401639,751124888,75112,0.0,0.0,23.38458089588743,0.0,0.0,0.21127680835319254,12,1992.2685394654995
iris_ge.1164,IRIS____0000000751124899,75112,Paris 12e Arrondissement,4899,751124899,Seine et Berges,D,0.12574133417810857,3,0,1854.3166811182218,751124899,75112,0.0,0.0,23.858503010240025,0.0,0.0,0.01474707337279913,12,2395.7735097124737
iris_ge.1166,IRIS____0000000751124677,75112,Paris 12e Arrondissement,4677,751124677,Bois de Vincennes 2,D,5.417110961315851,2,0,5425120.198916764,751124677,75112,779.255816880221,339.255016457948,0.3692004860676118,143.85081318159575,0.0,1.0014785072076442,12,7883.641091929259
iris_ge.1167,IRIS____0000000751124708,75112,Paris 12e Arrondissement,4708,751124708,Jardin de Bercy,D,0.532202993164645,10,0,150878.2420437291,751124708,75112,232.333755980549,0.0,18.789822921770657,436.55101336243905,0.0,0.2834975450749722,12,4272.603378695586
iris_ge.1168,IRIS____0000000751124799,75112,Paris 12e Arrondissement,4799,751124799,Seine et Berges,D,0.2280805366189474,2,0,576.0019114837041,751124799,75112,0.0,0.0,8.768832403009409,0.0,0.0,0.002525432112806831,12,3847.5788318979858
iris_ge.1170,IRIS____0000000751135099,75113,Paris 13e Arrondissement,5099,751135099,Seine et Berges 2,D,0.2084790230895808,10,0,1086.4757365722683,751135099,75113,0.0,0.0,47.96645653746721,0.0,0.0,0.005211439119730638,13,3973.1906647640913
iris_ge.1171,IRIS____0000000751155999,75115,Paris 15e Arrondissement,5999,751155999,Seine et Berges,D,0.16313390374724196,3,0,22246.45107040491,751155999,75115,0.0,0.0,18.389800838997697,0.0,0.0,0.1363692681864178,15,4206.824372853436
iris_ge.1172,IRIS____0000000751156023,75115,Paris 15e Arrondissement,6023,751156023,Jardin Citroën-Cévennes,D,0.14273295615504497,14,1,104950.00345952318,751156023,75115,0.0,0.0,98.08526620013652,0.0,7.006090442866894,0.7352892162166129,15,5287.917302756996
iris_ge.1173,IRIS____0000000751156099,75115,Paris 15e Arrondissement,6099,751156099,Seine et Berges,D,0.28146683163969055,1,0,9883.626400060559,751156099,75115,46.9999616082048,0.0,3.5528164870243515,166.98223849114157,0.0,0.035114710825724295,15,5401.380059945893
iris_ge.1176,IRIS____0000000751166177,75116,Paris 16e Arrondissement,6177,751166177,Bois de Boulogne 1,D,3.4939049291053887,0,0,3603898.1431612954,751166177,75116,139.388977543426,98.3888789277667,0.0,39.89489707698384,0.0,1.0314814559319077,16,7373.648309723133
iris_ge.1177,IRIS____0000000751166199,75116,Paris 16e Arrondissement,6199,751166199,Seine et Berges 1,D,0.21725048335882793,3,2,0.0,751166199,75116,0.0,0.0,13.808945110814621,0.0,9.205963407209747,0.0,16,5532.562366121299
iris_ge.1178,IRIS____0000000751166277,75116,Paris 16e Arrondissement,6277,751166277,Bois de Boulogne 2,D,3.4559445290344084,3,0,3442834.557314714,751166277,75116,230.460750455602,47.1269761579369,0.8680694886147957,66.68531526459216,0.0,0.9962065445178435,16,6913.262135327055
iris_ge.1179,IRIS____0000000751166299,75116,Paris 16e Arrondissement,6299,751166299,Seine et Berges 2,D,0.1693855385305244,0,0,8647.565961111864,751166299,75116,0.0,0.0,0.0,0.0,0.0,0.051052563495870784,16,4268.952308515509
iris_ge.1180,IRIS____0000000751166377,75116,Paris 16e Arrondissement,6377,751166377,Bois de Boulogne 3,D,1.8495666049560302,10,0,1648836.0260398383,751166377,75116,224.273720581234,224.273720581234,5.406672013435132,121.25744484155284,0.0,0.8914715596733194,16,5872.224964409515
iris_ge.1605,IRIS____0000000751093609,75109,Paris 9e Arrondissement,3609,751093609,Rochechouart 9,H,0.07526608625141577,4,1,4692.8015828097705,751093609,75109,1924.93365961925,1898.9335911284,53.1447853770231,25575.046551368167,13.286196344255774,0.06234948323384488,09,2829.194175107469
iris_ge.1625,IRIS____0000000751093610,75109,Paris 9e Arrondissement,3610,751093610,Rochechouart 10,H,0.04817359310993637,0,0,0.0,751093610,75109,2425.24052728678,2425.24052728678,0.0,50343.774892443005,0.0,0.0,09,2906.864525559063
iris_ge.1799,IRIS____0000000751051702,75105,Paris 5e Arrondissement,1702,751051702,Saint-Victor 2,H,0.04801816913678567,5,0,13073.7403600593,751051702,75105,1665.56495706618,1665.56495706618,104.12725203572181,34686.140413259265,0.0,0.27226653150429664,05,1516.835843142073
iris_ge.1810,IRIS____0000000751124608,75112,Paris 12e Arrondissement,4608,751124608,Picpus 8,H,0.05747615616727438,0,0,0.0,751124608,75112,1935.24978680004,1935.24978680004,0.0,33670.4803495876,0.0,0.0,12,4566.749619468858
iris_ge.1831,IRIS____0000000751124609,75112,Paris 12e Arrondissement,4609,751124609,Picpus 9,H,0.07076066197769006,0,2,1.05452411010936,751124609,75112,2230.36165040516,2230.36165040516,0.0,31519.796283256437,28.264291826870906,1.490268859330115e-05,12,4458.059818510368
iris_ge.1883,IRIS____0000000751124610,75112,Paris 12e Arrondissement,4610,751124610,Picpus 10,H,0.04269639647030667,1,0,0.0,751124610,75112,2306.27991083131,2296.27989263989,23.421180302545036,54015.7976197176,0.0,0.0,12,4266.678703415606
iris_ge.1890,IRIS____0000000751124611,75112,Paris 12e Arrondissement,4611,751124611,Picpus 11,H,0.04668962486438133,2,0,0.0,751124611,75112,1875.81237213112,1875.81237213112,42.83606916545958,40176.21425701673,0.0,0.0,12,4117.5289202920585
iris_ge.1905,IRIS____0000000751124622,75112,Paris 12e Arrondissement,4622,751124622,Picpus 22,H,0.047760378807675585,5,0,1673.8258584155283,751124622,75112,1899.51589176245,1764.51564617835,104.68928691152777,39771.792837145134,0.0,0.0350463271063195,12,3580.6813442831294
iris_ge.1954,IRIS____0000000751072803,75107,Paris 7e Arrondissement,2803,751072803,Gros Caillou 3,H,0.046599019318590625,3,0,0.0,751072803,75107,1517.72255948143,1517.72255948143,64.37903723873333,32569.839058306883,0.0,0.0,07,2715.7859260390874
iris_ge.2101,IRIS____0000000751207914,75120,Paris 20e Arrondissement,7914,751207914,Père Lachaise 14,H,0.04460032593492504,1,0,0.0,751207914,75120,2272.9400537593,2272.9400537593,22.421360809314915,50962.40904328091,0.0,0.0,20,4270.902013066381
iris_ge.2287,IRIS____0000000751093308,75109,Paris 9e Arrondissement,3308,751093308,Saint-Georges 8,H,0.053201870403669124,1,1,664.950550063797,751093308,75109,1885.27942493929,1885.27942493929,18.7963316404574,35436.33730608971,18.7963316404574,0.012498631063503698,09,2941.741494915287
iris_ge.2316,IRIS____0000000751093309,75109,Paris 9e Arrondissement,3309,751093309,Saint-Georges 9,H,0.0406213884125636,0,0,0.0,751093309,75109,1853.39431243955,1853.39431243955,0.0,45626.07003029769,0.0,0.0,09,2671.52482590956
iris_ge.2325,IRIS____0000000751093310,75109,Paris 9e Arrondissement,3310,751093310,Saint-Georges 10,H,0.05271347590667005,1,0,229.48428891230475,751093310,75109,1610.09516875938,1610.09516875938,18.970481130299852,30544.280016936773,0.0,0.0043534273725111565,09,2713.081597591347
iris_ge.2331,IRIS____0000000751010101,75101,Paris 1er Arrondissement,0101,751010101,Saint-Germain l'Auxerrois 1,H,0.06397046504247009,4,0,0.0,751010101,75101,1084.89154466097,953.895650803549,62.52885604855919,16959.256806101206,0.0,0.0,01,281.72823980875376
iris_ge.2332,IRIS____0000000751093502,75109,Paris 9e Arrondissement,3502,751093502,Faubourg Montmartre 2,H,0.09522342233433685,6,0,423.82294375381366,751093502,75109,1982.01299379788,1982.01299379788,63.00970762144562,20814.343206851754,0.0,0.004450826628198032,09,2089.285129499092
iris_ge.2338,IRIS____0000000751104010,75110,Paris 10e Arrondissement,4010,751104010,Hôpital Saint-Louis 10,H,0.0658546568802881,0,0,486.39696465395895,751104010,75110,1895.09414418994,1895.09414418994,0.0,28776.919263809687,0.0,0.007385916011044457,10,3146.779311058066
iris_ge.2756,IRIS____0000000751135003,75113,Paris 13e Arrondissement,5003,751135003,Gare 3,H,0.06674525023150639,6,0,6501.4979180162445,751135003,75113,3851.2410070861,3851.2410070861,89.8940370916126,57700.60032328956,0.0,0.09740764916553239,13,4220.5836664857015
iris_ge.2772,IRIS____0000000751135004,75113,Paris 13e Arrondissement,5004,751135004,Gare 4,H,0.01803733274408378,3,0,222.87472922827519,751135004,75113,2216.19717189546,2216.19717189546,166.32170856769253,122867.23338418035,0.0,0.012356301920602854,13,4292.3671884351115
iris_ge.2832,IRIS____0000000751135005,75113,Paris 13e Arrondissement,5005,751135005,Gare 5,H,0.06077756236640265,3,0,2855.0606240719385,751135005,75113,3014.06751225992,2982.06756535619,49.36032119738938,49591.78017192201,0.0,0.04697556981406996,13,3926.7886146327965
iris_ge.2837,IRIS____0000000751135006,75113,Paris 13e Arrondissement,5006,751135006,Gare 6,H,0.05197926511556517,5,1,392.0600654298697,751135006,75113,2870.0685140394,2870.0685140394,96.19220258084702,55215.64238467771,19.238440516169405,0.007542624247538034,13,3757.8751707240726
iris_ge.2865,IRIS____0000000751135007,75113,Paris 13e Arrondissement,5007,751135007,Gare 7,H,0.046509978787613995,1,1,682.1891318695557,751135007,75113,3768.63906988314,3768.63906988314,21.50076233245474,81028.61295836068,21.50076233245474,0.014667586390110943,13,3887.024508571615
iris_ge.2886,IRIS____0000000751135008,75113,Paris 13e Arrondissement,5008,751135008,Gare 8,H,0.05926568339557795,2,3,4193.148005807456,751135008,75113,1309.65266566415,1309.65266566415,33.74634165020407,22097.993149301445,50.6195124753061,0.07075170259692515,13,4027.935426148456
iris_ge.2918,IRIS____0000000751176809,75117,Paris 17e Arrondissement,6809,751176809,Épinettes 9,H,0.06127205805703066,5,2,10215.983170196163,751176809,75117,2160.86816372247,2157.86816273948,81.60326515140248,35266.77954429378,32.64130606056099,0.16673151668395655,17,4441.142077687362
iris_ge.2938,IRIS____0000000751176810,75117,Paris 17e Arrondissement,6810,751176810,Épinettes 10,H,0.04505112055858146,7,0,3332.7861222757356,751176810,75117,1984.81501649908,1982.81501584376,155.37904303396115,44056.95112329469,0.0,0.07397787404515285,17,4429.087301053416
iris_ge.2941,IRIS____0000000751176811,75117,Paris 17e Arrondissement,6811,751176811,Épinettes 11,H,0.04188805417916831,9,0,0.0,751176811,75117,2414.15927412749,2414.15927412749,214.85839283687383,57633.597965696266,0.0,0.0,17,4509.693472141876
iris_ge.2958,IRIS____0000000751176812,75117,Paris 17e Arrondissement,6812,751176812,Épinettes 12,H,0.031889463561898916,0,0,0.0,751176812,75117,1990.06171021306,1990.06171021306,0.0,62404.99174124578,0.0,0.0,17,4424.558600902965
iris_ge.2995,IRIS____0000000751186905,75118,Paris 18e Arrondissement,6905,751186905,Grandes Carrières 5,H,0.05035944600051806,0,0,0.0,751186905,75118,2389.75369930429,2389.75369930429,0.0,47453.93146858101,0.0,0.0,18,3648.906369092741
iris_ge.3001,IRIS____0000000751186906,75118,Paris 18e Arrondissement,6906,751186906,Grandes Carrières 6,H,0.040922485833347455,0,1,0.0,751186906,75118,2533.62693997648,2533.62693997648,0.0,61912.83076728063,24.43644318364225,0.0,18,3899.535153898633
iris_ge.3022,IRIS____0000000751186907,75118,Paris 18e Arrondissement,6907,751186907,Grandes Carrières 7,H,0.07207471998340667,2,2,0.0,751186907,75118,3290.07320039857,3161.40644616392,27.74898050884482,45648.08855526631,27.74898050884482,0.0,18,3791.1522175157315
iris_ge.3100,IRIS____0000000751186908,75118,Paris 18e Arrondissement,6908,751186908,Grandes Carrières 8,H,0.042243420309430325,1,0,0.0,751186908,75118,1912.56903884932,1912.56903884932,23.67232559946767,45274.95701910203,0.0,0.0,18,3349.7130210456135
iris_ge.3179,IRIS____0000000751186922,75118,Paris 18e Arrondissement,6922,751186922,Grandes Carrières 22,H,0.080689126508572,0,1,2487.8107558994557,751186922,75118,2384.37638330409,2334.70968283527,0.0,29550.157331927316,12.393243591424492,0.030832044707227845,18,4369.327795158645
iris_ge.3182,IRIS____0000000751186923,75118,Paris 18e Arrondissement,6923,751186923,Grandes Carrières 23,H,0.06881411470952296,0,2,0.0,751186923,75118,3989.88437623125,3989.88437623125,0.0,57980.61041798308,29.0638048377483,0.0,18,4321.102367336078
iris_ge.3424,IRIS____0000000751208018,75120,Paris 20e Arrondissement,8018,751208018,Charonne 18,H,0.045130137520077954,3,0,5803.947859683173,751208018,75120,2468.91554020052,2435.91555493384,66.47442628920263,54706.581363775455,0.0,0.1286047013949615,20,4605.647213021622
iris_ge.3592,IRIS____0000000751186924,75118,Paris 18e Arrondissement,6924,751186924,Grandes Carrières 24,H,0.07599380536613569,1,1,2728.6709718518423,751186924,75118,3195.80736440798,3180.47402063908,13.15896730242725,42053.52461310082,13.15896730242725,0.035906492097680785,18,4549.7153005332275
iris_ge.3621,IRIS____0000000751187021,75118,Paris 18e Arrondissement,7021,751187021,Clignancourt 21,H,0.07630915993684473,0,1,5558.679850351767,751187021,75118,3901.70168745752,3761.70159217629,0.0,51130.18791828741,13.104586668594225,0.0728442018619031,18,4092.8422035800268
iris_ge.3642,IRIS____0000000751187022,75118,Paris 18e Arrondissement,7022,751187022,Clignancourt 22,H,0.048206182216055486,0,0,0.0,751187022,75118,3002.30929534388,2964.30926948184,0.0,62280.58637557767,0.0,0.0,18,4104.7846641639735
iris_ge.3649,IRIS____0000000751187023,75118,Paris 18e Arrondissement,7023,751187023,Clignancourt 23,H,0.03462341753707829,0,1,0.0,751187023,75118,2739.47204407331,2739.47204407331,0.0,79121.94228485978,28.88218642567846,0.0,18,4246.427518281231
iris_ge.3670,IRIS____0000000751187024,75118,Paris 18e Arrondissement,7024,751187024,Clignancourt 24,H,0.03178468819197234,0,0,0.0,751187024,75118,1857.75512920196,1857.75512920196,0.0,58448.11558262074,0.0,0.0,18,4273.933416463351
iris_ge.3685,IRIS____0000000751197308,75119,Paris 19e Arrondissement,7308,751197308,Villette 8,H,0.06692516504065771,0,1,457.87764337314525,751197308,75119,3244.26835655243,3244.26835655243,0.0,48476.06060562577,14.942062517029132,0.006841636372431506,19,4003.411730957404
